"numsessions","numdays","numpurchases","totpurchases","totplaytime","totscore","numlives","numelements","difflevel","skill1","skill2","country","opsys","acquis","trendsession","trendpurchase","y"
7,6,3,11.1065936370181,190.403390149169,98.4885284281861,40,19,2,0.501744760693571,0.491577882448117,"1",1,0,-0.931979939276288,-0.867382587606738,2
7,7,2,3.05871022864469,389.574466477264,105.230332278607,26,23,1,0.501547220730568,0.610208182475685,"5",0,0,2.54409960332531,1.78943227290208,1
9,7,6,9.04517515562852,296.222754362544,102.430656697194,31,26,1,0.617183176049172,0.462894122305308,"2",0,1,1.48844169117243,3.03916589931486,2
12,7,2,14.799101672611,243.140449180093,99.1320002020796,32,22,1,0.509165034103711,0.55205925893461,"6",1,0,1.32401870465415,1.6634011062135,3
2,3,1,3.04158690541084,142.769931418406,102.534291531286,25,16,2,0.388187074592337,0.541242365363569,"2",0,0,0.403941517795003,0.0652978357929808,1
6,6,2,3.82940268324398,269.629160824972,96.6399859822023,38,20,1,0.502050434577066,0.373001160129288,"1",0,1,1.41327917779106,-0.212297730304976,3
2,6,2,2.34691000421151,25.2046840224892,89.8020974158476,27,13,1,0.380364728412963,0.558539493654352,"5",0,0,-0.153874177448086,-1.03721558267081,1
9,6,3,6.45420221126268,394.004411801896,103.120360301479,35,24,1,0.574706754789182,0.854892124421312,"6",1,0,3.42808367807754,1.24522726774518,3
12,7,4,11.3915614045892,324.246246751912,104.613732446883,37,23,2,0.620257895469232,0.459224733108925,"1",1,0,3.03095897026961,1.72484356290782,2
7,7,1,17.0271085116185,287.867619597288,99.5469485505749,37,17,2,0.455482734928379,0.522147644310748,"1",1,1,2.7024866202754,0.396900493390691,4
4,5,1,4.30193497478085,158.499991370879,96.2078966151319,30,19,1,0.437156616161321,0.62180338938718,"6",0,0,2.10214784483982,0.929270300554111,1
6,5,4,14.6978140949385,372.862359605274,111.585318237773,37,29,2,0.778461359441925,0.776930338554049,"4",1,0,2.75965482166872,2.51664155309088,4
4,7,4,8.23104644233765,179.728998443385,96.2020412545994,35,19,1,0.458177997375186,0.330977086459213,"4",1,1,-0.0429903443236528,0.540803810473844,4
9,7,5,15.689286609212,394.779989729763,114.257192781032,40,30,1,0.745849175588298,0.382649198481229,"3",1,0,3.32429303498495,2.57700875350461,2
1,5,2,13.2447557583529,92.4705569046412,90.8611997357374,30,13,3,0.473587344171978,0.550394708368363,"5",0,1,-0.00961520236718716,-2.00810348461733,2
5,7,5,3.24662451951368,311.317672379722,103.457821039675,34,22,3,0.553428212035839,0.323058259993687,"6",1,0,3.52083844316444,0.873626508053391,4
5,6,6,5.62338407140039,294.336533680995,104.389658872748,30,25,1,0.612699384860946,0.742839730789256,"2",0,0,4.39175789912635,1.64913025111957,4
7,6,1,2,255.105133197628,99.2846292806727,31,18,2,0.398831476117574,0.644594949138629,"4",1,0,1.12121687273308,-1.01501896837206,1
12,7,2,9.62906845812969,424.850617750605,102.862638446188,32,25,2,0.5888153172375,0.551105962942079,"6",1,0,2.90131106568907,3.33033887788429,2
7,6,3,2.75627795939068,316.959830693234,98.2817238825859,26,19,2,0.436907991413122,0.532213867629455,"5",1,0,3.15488939711048,0.63494441350872,1
11,6,3,5.73061943427196,327.415232185631,108.99513442007,32,22,2,0.517062038943702,0.660123023292659,"2",1,0,0.949945404158528,1.42149189396965,3
8,5,2,12.9176420594479,261.465692010664,102.411890120695,25,22,2,0.569377469123586,0.426773862713772,"5",0,1,0.953408196643236,0.557473137785706,3
11,6,3,2,348.390703266973,104.911445600899,31,24,3,0.636983710297392,0.432018940189824,"3",1,1,2.90920176036959,3.94112500484577,2
3,7,4,23.4159955957898,212.687523159334,104.358344289933,32,21,2,0.525069070563885,0.465160710208177,"6",1,0,0.722509170390116,0.937928232096251,1
4,7,2,2.97807122595274,258.98684981544,102.211506790517,27,22,1,0.553184319474059,0.521434389180545,"3",0,1,1.27876189695099,1.0660471177267,4
3,6,3,8.35038101760517,214.289984879472,102.293705904466,26,21,2,0.542150119268887,0.486429760204661,"6",1,0,1.88148656661497,0.61894393842391,3
9,7,4,7.82235794765745,419.422644910261,111.448588889893,28,31,1,0.747196767978007,0.631276626641569,"5",0,1,2.23294999705468,3.63778087396347,2
3,7,3,9.94184185848391,239.255753012572,97.9715603896255,25,20,1,0.473055991030568,0.643124799332824,"3",1,1,1.73549568000143,-0.333679807981165,2
6,4,1,16.5482037635261,209.481117970016,91.6044431668334,26,15,2,0.346751559470619,0.481651436603699,"1",1,0,1.8045480268819,-0.700639569986943,4
9,7,4,5.85086174657399,497.580878711972,107.82624858026,42,25,1,0.591971510906634,0.545083272995087,"4",1,0,4.59608274684923,2.135249966259,3
8,7,5,7.24514721472629,319.194224198356,108.129964949932,30,26,1,0.605361251573095,0.613804841469846,"1",1,0,4.05012577266619,2.35902645134787,3
5,5,2,16.5810496312426,109.559394659173,101.209272434617,24,21,2,0.455898106675126,0.603505125321259,"4",1,0,0.19361402889,1.72915112354969,4
6,6,2,2.5734536873916,36.8662645158774,89.6426659481177,16,15,1,0.437495812019845,0.5209998657145,"5",0,0,-1.34271961088881,-0.645715489673359,1
3,5,2,9.55447937871521,136.823993784288,92.2148318089873,28,17,2,0.412423366625295,0.367698242771757,"1",0,1,0.242373924656929,-0.370158882496472,2
7,5,2,11.9286051955025,176.473572003895,88.6173129103774,26,16,1,0.384441521060926,0.530109459075696,"6",1,0,1.59008422408908,0.439390688268914,3
5,7,3,2.23135382755763,208.067546432838,94.0184238833371,34,19,1,0.430935017225797,0.453703722391115,"6",0,0,1.83297423761503,-0.957309996912038,4
2,5,2,2,22.8879544609023,91.7720334716133,29,17,2,0.450305063681627,0.522160515263244,"3",0,0,-0.416213065097896,0.643088222249399,1
5,6,1,2,143.730471702334,94.6187051796558,16,16,1,0.340321520354893,0.458575078325212,"2",0,0,2.08012013508288,-0.669286437335611,1
3,6,3,13.1873546001979,289.998857276781,105.667943378039,28,25,1,0.561138458386763,0.554843024674265,"6",0,0,1.68910631454195,0.204344883846673,4
9,7,3,8.62812046084178,375.164201847775,101.512297052056,28,21,1,0.552163476768365,0.565909101292202,"5",1,1,2.6251600105822,1.21877286500855,2
8,5,4,19.2934696144218,130.409400071456,91.2659521676531,30,19,1,0.449783614507349,0.393681521600322,"3",1,0,0.532961938403314,0.0130518620116444,1
5,6,2,3.1993966526143,284.924537959897,100.157447285674,21,22,1,0.527672459479177,0.429929537514428,"4",1,1,3.0956467976991,1.54379478724165,4
3,4,1,2,69.8924782938082,90.8479074367839,23,11,1,0.219994517670114,0.577377426819613,"4",1,1,-0.938051571115808,-2.43546753779177,1
9,7,4,7.42004658343756,410.17697948084,104.449007136911,34,26,1,0.665644595312084,0.517657213351646,"3",0,0,2.25106177294567,2.31650656170409,3
4,4,1,9.23748901727512,5.55878065756479,97.8623600234574,24,17,2,0.364328370434745,0.667031970181985,"2",0,1,0.590950488203294,1.3216219403318,3
6,5,2,11.0075860557991,42.4781183811084,89.1753456986717,19,12,1,0.285847830901797,0.599404209968411,"6",1,0,-3.3967749313096,-0.313960434317607,3
7,5,1,2,158.239444917746,89.2674658896235,20,14,2,0.280296676689788,0.543508781677186,"6",1,0,1.90356856675789,1.10496249656035,1
5,5,1,14.512018588481,194.156360771366,93.9121644566566,30,20,1,0.437168924496549,0.589686313671992,"1",1,0,1.04614538510915,1.84114554383944,3
5,6,3,16.9234914701147,376.750373827329,99.7742792873082,39,18,1,0.465362764695474,0.4321919406194,"2",0,0,3.38639447567907,0.0102914357714819,4
9,7,3,6.11560110440837,361.669849015277,99.6698853996203,26,19,2,0.447459073994968,0.485590645863305,"6",1,0,3.66164484714004,1.2615625963403,3
5,6,3,2.12188178364731,302.474178872556,98.9520621496414,34,20,2,0.439993484276195,0.542622734269807,"6",1,0,1.03071563804653,0.591094049839639,1
5,7,3,17.2650320338823,242.258732033728,106.296327163292,35,23,2,0.543238320525087,0.618239686781235,"2",0,1,1.16969200589188,2.47046177195772,3
2,4,2,12.7578391171698,16.2879473041258,97.5849619215516,19,19,1,0.413356175235318,0.50726845277128,"6",1,0,-0.260418572344996,-0.191434656540518,4
8,7,5,18.2720872288615,379.429025304267,108.880874742693,35,28,1,0.718005196435581,0.442859331631178,"6",0,1,3.08881867823071,2.37926349053217,4
6,7,5,7.88376908114494,243.092889692755,102.99005796566,23,25,1,0.578384225866349,0.474402131443264,"4",1,0,-0.497982857794061,1.86699017108974,3
8,5,4,5.61714382478405,201.938369834424,99.9592963447311,25,23,1,0.604360955876406,0.661706816290466,"2",1,1,-0.489250731819784,-0.16311735055247,3
7,6,3,13.7688432762477,227.831544701031,95.9273701273507,28,26,2,0.611568297910958,0.679610346677877,"3",1,0,1.50215822433834,2.78510953857954,2
5,3,1,2.84817385577312,32.6394658190697,90.7098234648959,16,13,1,0.316041771768903,0.667643663617791,"2",1,0,-1.61591048957674,-1.00115384983678,1
12,7,6,23.8653397612962,489.428178609332,113.677883889078,47,27,1,0.509597350040049,0.483718691667517,"4",1,0,4.71538324746771,2.50027326272896,1
5,6,1,14.4255036563737,152.445065593892,98.4587351818039,25,19,2,0.447501812162802,0.294495651655978,"6",1,0,2.45361077843212,2.16080689408998,3
6,7,5,6.07173039699985,515.763705384117,110.799435601654,39,28,1,0.559440801024901,0.348503848919517,"4",1,1,3.2615112296857,2.59060866684315,3
3,3,2,13.9931613525829,29.6267196054352,91.8435010594715,20,15,1,0.391440084416233,0.709313243291197,"6",0,0,-1.38957404705002,-2.02557829808244,2
3,6,1,7.21579539499637,49.8935745525142,88.6273338915164,25,16,1,0.358259997546559,0.395026587071315,"6",1,1,0.792437308617165,0.355053629018686,4
5,5,1,2,246.911548111445,97.3357852433477,31,19,1,0.577702477129427,0.564147140774616,"4",1,0,1.79634625549603,0.380867241866185,1
4,5,3,4.96298600720704,267.147273333437,100.127526774887,22,21,1,0.602777646961581,0.292794403039456,"6",1,0,1.80640545623056,0.267811798665409,3
3,7,2,14.7488548234622,85.1979754806722,95.2251095617655,24,18,2,0.417463317358454,0.487595636044354,"3",0,0,0.403080005010142,1.03378557149164,4
5,7,6,7.03074180708906,275.837495326447,106.456975157901,32,28,1,0.63308964936324,0.47335942996543,"1",0,0,1.16602726454272,0.6789458240357,4
9,6,3,2.10781922824964,294.678248155431,100.451002881239,31,23,1,0.609828528373975,0.370869585323934,"4",1,0,3.53186557716921,-0.353996348002992,4
2,4,2,13.5909682354763,229.818853572086,101.48370605234,27,18,1,0.345363001497311,0.410809071845302,"1",1,0,1.30147051751795,0.868346267892731,3
7,7,2,7.02484524749097,157.366712501002,92.933045582565,29,18,1,0.420151484257421,0.366926781128902,"4",1,0,-0.298907927330311,0.448328431968806,3
5,5,2,2,130.269383036894,96.6899682313642,28,22,1,0.537553789408727,0.420986818127778,"5",0,0,-0.728779533685297,0.186696568363284,1
4,6,1,2,141.192539264158,91.4766424072602,12,14,3,0.325108480281477,0.525630662870457,"6",1,1,-1.29880657048379,-2.61918421240382,1
2,3,2,7.97932531914347,206.83412890144,104.613567151352,32,24,1,0.663693873610934,0.577862631262357,"4",1,1,1.57338329698507,0.731503155337673,3
3,6,1,7.11478104068739,212.768492957953,91.7933720885324,29,17,2,0.467038055786551,0.378038026693548,"3",1,1,3.46119099068387,0.977939692981869,2
9,4,2,10.4265574673218,135.521409890454,94.003244931345,29,21,1,0.50815212821359,0.491855917300261,"5",0,0,0.771089724674511,-0.166586031161744,3
8,5,3,2,215.692077912277,95.6356699697082,27,17,2,0.402772690728195,0.440347717478134,"1",1,1,2.18999741800501,0.729565628924086,4
3,4,2,10.9256621898529,16.5577062886708,88.6742447805713,12,19,1,0.488508282354837,0.387596894941862,"2",1,1,-0.226168280395395,0.437296265948822,2
8,7,4,3.84955468896757,325.340095837132,105.024381282389,32,24,2,0.490398675368864,0.478632835654336,"3",0,0,0.344432975235195,1.28932061302835,1
7,5,1,2.44341511771863,203.170367732425,98.5910154098703,30,19,1,0.4232355583081,0.548523790031614,"2",0,0,2.60043923922824,0.1673575608789,1
8,7,5,9.01018839178586,359.060748641336,108.084373162608,39,24,1,0.505877997111194,0.521327736014471,"6",1,0,1.061460149042,1.84164330725699,3
11,7,5,6.66934888241723,409.761189884602,109.723673425214,38,27,2,0.744752055965631,0.564678487530226,"5",0,0,2.27897577717973,3.29040821517432,3
7,5,3,18.0783169493872,194.608537597188,102.673155559008,28,17,2,0.437869381387584,0.546865185669082,"6",0,0,2.35435194796068,1.98911053620829,4
5,7,2,5.99050138487561,281.533951262478,102.786896750509,39,21,1,0.449172517352032,0.283679375383247,"6",1,1,1.86523082553889,1.17059659167031,3
8,7,1,13.6777307786247,176.128391120737,97.6408472328153,27,18,1,0.430102586281442,0.728592747327082,"1",1,0,-0.13434893983614,1.94537972158256,2
4,7,1,2,264.627344539519,94.8780560195375,30,17,1,0.420828072151311,0.574992124980886,"5",0,0,2.92225294384526,1.42069740577117,1
12,7,2,18.0707721451837,431.466360725245,102.845699817647,39,18,1,0.439348263296584,0.614990944833845,"1",1,0,4.57097824376923,1.4000603967192,4
6,6,2,2.6362504093236,206.706205059136,102.950963403745,29,23,2,0.642253388681983,0.577355952631023,"5",0,0,0.0780435339578548,2.93939645373968,4
4,5,4,8.65203270722887,114.337239811631,97.2666924704653,22,20,1,0.438048120474356,0.616837262324371,"6",0,0,0.746451970018173,0.43736773203513,4
8,5,4,16.2189765884902,317.605099921893,104.942654560483,38,26,1,0.596223888133696,0.610857804465955,"2",0,0,0.926193061845865,2.24498384602828,4
2,5,1,3.81941229525196,77.5508363636096,99.2924585749195,24,17,3,0.496354474942797,0.627006403331513,"4",1,0,-0.557901829651334,-0.766888317747442,1
6,6,1,16.2942671993547,228.678076675306,97.0921304230996,27,15,1,0.360618815709266,0.573632706055643,"6",1,0,0.724749497400105,-0.558233891255659,4
5,5,1,2.76097031699151,143.266012198509,96.2865112496417,29,20,2,0.591620131941357,0.272984645397137,"1",1,0,0.507517721732374,-0.283069756403448,1
8,6,2,7.312828943261,278.880496154353,99.0281391809525,26,23,3,0.538150539019486,0.648428011932752,"5",1,1,1.92283390226545,1.25376197124296,3
3,6,3,9.87461615817417,136.893895460748,99.6514519978215,28,16,2,0.392333884444544,0.596067791036149,"2",0,1,0.360344004172257,-1.41941796796413,2
7,5,3,9.00182489973871,264.86022919384,89.0322129351255,29,16,1,0.385985029613469,0.576368361756312,"1",1,0,1.85805029238029,0.0243407352830578,2
16,7,4,8.93437380217573,461.686232374166,103.516866547775,31,23,1,0.558265824698207,0.491138667575233,"1",0,1,4.62880588578297,2.11694498710579,2
5,4,3,4.58490925934685,241.310154590259,102.609382525001,23,22,1,0.51728933294385,0.536557168468522,"3",0,0,-0.165390383241424,-0.103585955649803,3
8,4,4,7.93757132856441,39.3790305985992,91.5551922204793,26,20,1,0.468079579295892,0.360113921111562,"5",0,0,-0.85147863939331,0.915631107037723,4
7,5,1,2,181.701995072957,89.5874730819314,24,15,1,0.388000922752553,0.355574664422349,"6",1,0,0.87930757276685,1.04049561064088,1
10,6,4,7.39778874499279,171.529057078521,102.910077409262,36,26,2,0.696493407388964,0.577309364510835,"5",0,0,-0.285409478691147,4.09362218555077,2
9,7,6,8.67803109330753,362.746192244935,108.751299899597,32,29,2,0.710495916297865,0.39687087494625,"3",1,0,1.67234134649605,4.03381402802417,2
12,7,6,9.66380996488843,412.546891368662,108.249354052335,40,24,3,0.595908100640135,0.695134384531744,"5",0,1,1.84965254516868,0.393693772646559,3
3,7,2,4.52782190940317,239.790282872272,98.6471696704842,28,18,3,0.401101076630354,0.439116082635583,"5",0,1,1.60459098975771,0.860202201390696,1
7,7,2,4.27486590664429,323.740596339464,104.92537115245,32,25,2,0.613494588087422,0.48196629325593,"3",1,1,2.70650167021319,1.92165768285133,2
3,7,4,2.83646643626551,310.598528837674,98.2202071508058,31,16,2,0.348918082381284,0.305573441082107,"1",1,0,2.22838875708133,-0.991882676661334,4
7,5,3,6.74811604882944,208.409891140847,100.868459969349,30,21,2,0.490440859333222,0.691234612260064,"3",0,0,-0.400463294986676,1.81666680284515,2
5,6,3,3.25083666919211,266.442547003396,101.441140047739,32,22,2,0.487023153251439,0.590124081155462,"5",0,1,1.64804826170437,3.24839410210883,3
5,6,4,10.4356346779746,283.752864582717,101.648710945119,35,22,2,0.572130020995117,0.413497825116591,"4",1,0,1.8808484379554,2.3628197441947,3
6,5,1,8.62753539580837,285.530407343617,98.6761422064047,26,19,2,0.49766656519809,0.594941965989625,"2",1,0,2.01860044990758,0.918918132479324,2
11,7,4,11.9178734515612,449.98158475312,106.327688599192,37,27,1,0.695267018408282,0.472232349213831,"2",1,1,4.139253376664,4.21302279267614,2
3,6,2,5.33613945624155,184.582250301225,100.388222299025,28,20,1,0.421859977394436,0.511493074071418,"1",1,0,0.741491419713274,1.31143749441398,4
9,6,3,5.29029863849266,204.558223069566,105.862178436173,36,20,1,0.369247012008113,0.479811443710832,"1",1,0,-0.135960746437893,0.628782120435169,3
5,7,2,11.806293201308,118.538307523155,94.4721702107377,24,20,3,0.550156819300716,0.473466800274275,"5",0,0,-0.5979400848663,1.43440271100221,4
7,5,4,4.32539396588837,28.589525608746,93.9434311753753,25,21,2,0.532698005623394,0.596539218052744,"5",1,1,0.224901421192472,0.603186252447818,4
4,6,2,3.64056383234798,243.351031662393,100.047369983571,26,21,1,0.500888210694271,0.596303290007149,"6",0,0,0.150869613252626,2.71742620926779,4
1,4,1,2,58.4281498950001,88.000350681132,18,14,3,0.332936279160824,0.513634072317909,"4",1,0,-1.25570101124056,-1.20689734141967,1
10,7,3,9.87694414768092,324.112043127329,101.668054971564,24,20,1,0.523602444516443,0.287780978543104,"6",0,1,1.61931599113838,0.174051195477568,2
10,7,3,15.4984786238382,323.365005183729,104.881338234661,29,24,2,0.570983876969795,0.64440140581965,"3",1,0,3.09976144730787,1.5493392569851,2
7,5,3,11.7466384214054,181.078240201858,99.817422935717,28,19,1,0.415156460563316,0.622877881783882,"3",0,1,1.25414562129098,0.0517825765259374,2
7,7,4,7.29233953696051,287.967675318643,100.863035547297,26,22,2,0.563975840909085,0.68213136211832,"6",1,0,0.787033180451923,0.809430871232496,3
8,7,2,2.59686503445266,504.770008633102,102.746873513366,31,21,1,0.441351011838834,0.286908536831868,"6",1,0,3.38878427026473,1.3770403692894,4
6,7,2,16.3174608482307,273.884398132614,93.2053575724402,37,18,1,0.410252161845491,0.416125001054612,"6",1,0,-0.257237996777389,-0.0693959734247371,4
7,7,4,5.06108989675952,272.037373654197,104.158607896881,42,22,1,0.614524885762907,0.462225008580116,"5",1,0,1.70259948281356,0.972895659331256,4
3,6,5,10.886835750337,272.268353341635,106.66399324864,33,27,1,0.633246060587746,0.637770053240462,"5",0,0,1.76941485550308,2.12124610824671,4
10,7,5,17.2822917824359,399.475050245162,113.991679755762,37,30,1,0.754725819707901,0.635683487878759,"5",0,0,2.25633747927508,3.4639233189367,3
6,6,3,16.5567002102165,285.978741611242,102.333656121187,28,25,1,0.695048163877606,0.659305957844142,"2",0,0,2.15512709137234,0.899195207158433,4
6,7,3,17.1751620335141,278.988838713639,98.3069879549185,27,19,1,0.309690996834594,0.609822419626734,"5",1,0,2.92985525953176,2.1260412588621,4
10,7,2,4.83093588496949,252.027342405692,103.780296266492,31,24,1,0.691158438695541,0.465761841568486,"6",1,0,1.03351164826441,1.35460044509344,4
8,6,1,2,262.531850024286,98.4133415282159,35,22,1,0.595730078186325,0.41961863082155,"2",0,1,0.815227165539933,0.28499944467902,1
9,5,2,2,82.6744048116555,88.6503557887913,30,19,2,0.428525192990974,0.331994514612703,"2",0,0,0.402999888219395,1.34652609806818,1
14,7,3,2.89258391685604,383.013526285977,102.621254006175,39,22,1,0.518220954993231,0.334324729821634,"1",1,0,2.02002748943212,2.25233224163106,3
6,7,3,10.2422790661401,246.163288913979,102.507987900302,37,23,3,0.605619425653452,0.351252449904358,"3",0,0,1.29857392412196,1.62418149166498,2
7,4,1,8.48944635345244,120.237766374294,101.135443267657,26,18,2,0.418577610278696,0.328706746677454,"5",1,0,0.981227150136926,1.25825980632238,2
4,7,1,2,253.306614140553,101.24543292545,34,16,2,0.349041490499936,0.571546543088466,"3",1,1,0.879869664768093,-0.84844433239331,1
9,7,5,18.7357150734191,439.372149850171,108.254260388704,41,26,3,0.661726805383246,0.50955271919642,"2",1,0,4.22392795796358,2.84893430796323,4
5,7,4,11.929654654264,218.490828092921,101.070925126452,29,22,2,0.448343491598627,0.357222305020884,"6",1,0,0.62748792369653,1.84800979042279,3
5,7,4,14.6051855272694,257.830388871387,97.6530744025434,34,20,2,0.517787189136947,0.619816157349879,"3",1,0,1.13190912742303,1.88795790559939,4
3,6,3,4.64932731518395,151.36521916686,96.4584627073124,27,16,1,0.349192928002502,0.714452519632733,"2",0,0,-0.0936726010238573,-1.44599524040678,3
4,4,2,13.2439359087613,99.5934645033971,99.4286662998039,24,21,1,0.498274257510468,0.408129240119126,"5",1,0,-0.32422896821055,1.09890584048501,4
10,7,4,11.7869176383045,297.857848073647,102.977216180538,35,26,2,0.66688148842113,0.439169995944708,"4",1,0,2.80765974651515,1.23227293302428,3
13,7,3,9.00778267726399,532.901197325889,103.812485985219,44,23,2,0.467125706388386,0.553913044580629,"5",0,1,5.24779705985483,1.2448047444395,2
7,7,2,19.6035831892152,334.794537444742,101.874926755219,24,20,1,0.447428823125591,0.475561553601525,"4",1,0,1.69632550536991,0.790299721409452,1
12,7,4,4.14663504996424,382.788975144394,105.64926193938,31,24,1,0.514822956407023,0.450150471187789,"4",1,0,3.31467847797186,1.39077407624439,4
2,5,2,18.5533630503544,142.334946382136,100.343012450674,29,17,1,0.416714334809128,0.579610110282237,"2",0,1,1.03665522421692,1.54207591904753,1
9,7,3,9.69220909132948,485.741628038243,111.267536810418,38,25,2,0.543268126804749,0.376191594605532,"6",1,0,2.87899058237316,2.41570037409358,2
5,5,2,3.36357364386946,151.410158639651,97.0003398809752,29,18,1,0.411883736887164,0.674976771251376,"1",1,0,2.1846154212351,1.14761069291009,4
6,6,1,2,254.911507212296,102.063685342061,25,20,1,0.4308462365659,0.385968754599166,"6",0,1,0.642294010494193,0.862274082236731,1
4,5,3,2.6367141055444,290.846502173138,99.8301130589359,35,22,1,0.525403715119131,0.48641775132724,"2",1,0,1.75455591755581,2.11828492307296,4
9,4,1,20.5388891250684,288.834232109498,99.2790323757189,27,20,1,0.419252893506731,0.546000224987422,"1",1,0,2.2683618922553,0.603998285831456,1
8,7,5,3.82185747641191,287.299373543228,106.336711230058,39,21,1,0.52442394306112,0.758099097854643,"5",1,0,2.1254454284143,1.47123129647291,1
8,7,4,5.61227344123489,395.064866009207,109.425649812038,36,24,1,0.549374406531549,0.708240774540062,"2",0,0,2.68218052086008,2.72621600404267,3
4,6,3,19.1876185852806,368.197470613151,104.144968375919,27,21,2,0.480858136309598,0.52509087560469,"1",1,0,2.88780740120844,1.45795852807475,1
5,6,1,16.8746839441759,242.563568713638,94.7033207688056,34,14,1,0.387262578021004,0.302488822066362,"5",1,0,3.30612231388769,-0.298237611397549,1
5,6,2,2,186.342263145567,101.049596509246,34,20,3,0.537127234124196,0.488375231466956,"6",1,0,2.47080365011346,0.771725006257046,1
7,5,2,9.30640413302617,171.273204383372,99.6132410356543,27,20,1,0.433082876467451,0.469039724538798,"2",0,0,2.52448838481698,1.66972165274078,2
4,5,1,12.7762795051734,172.583970142898,99.4330830887291,35,16,1,0.443721565959487,0.608239320893132,"4",1,0,0.363433284714509,0.526501510221635,3
8,7,3,5.58802246418744,335.996163296092,101.540251255519,34,25,2,0.532931008749191,0.53237724241524,"1",1,0,1.8354156282922,4.35353651235865,2
8,7,3,6.42423814057763,430.241244297071,108.465309024543,34,22,2,0.440977478717387,0.478841688862394,"4",1,1,2.61801967744517,0.185543820955421,2
8,6,2,2,221.260531426368,98.3933769143861,36,17,1,0.396236784394226,0.420081888970321,"5",0,0,1.27595702676898,0.747237405026553,1
6,5,4,10.9984413698122,187.547899650791,103.780538402276,23,22,1,0.58693040245537,0.481233022137185,"2",1,0,1.62368100234155,1.53328207226244,2
6,6,3,3.0707967061476,249.140197873837,99.6192706206805,18,18,2,0.373558995305988,0.0876477918456426,"1",1,0,0.637743918923326,2.51695790179097,4
8,5,1,5.0637008590864,129.913708865307,88.8785132814272,17,13,1,0.385724935507277,0.353628134918442,"2",1,0,1.11638071907445,-1.42979478818786,2
9,7,2,17.2220735278223,351.344301837279,102.087237355033,36,21,1,0.546612539868426,0.25437927741244,"3",0,0,3.14884540648726,0.991903799737197,3
4,7,4,16.1209120778228,225.777382357546,103.470041180082,37,22,2,0.559040985695977,0.535169896011863,"1",1,0,-1.05851412783223,3.29473263724911,2
4,5,1,12.7646051881598,117.042599831503,95.1786364756141,25,19,2,0.483231943826876,0.350413401023114,"6",1,0,0.971694499452969,0.0177685970991914,2
4,4,1,2,144.91683592532,89.9671400924565,24,12,1,0.30533494619311,0.567770288030824,"1",1,0,-0.947062621610267,-0.742086708579887,1
6,3,3,8.46352295151444,11.7382126071334,93.0721974013501,20,20,2,0.466497444958195,0.43626252451665,"5",0,0,0.678044129674876,2.80508517241262,3
10,6,2,3.95345533017482,373.085537400864,99.551132698723,38,23,2,0.614998895531062,0.440654419435513,"5",0,0,2.62559724024635,0.512431677791088,1
6,5,1,2.66930325298332,283.983128773244,103.940087127621,33,23,2,0.562293337036381,0.476823669302347,"3",0,0,1.15317745219011,1.26765063257792,1
4,5,3,10.1210561026966,235.781052966811,103.48176691419,29,22,1,0.593794152698909,0.446536044841009,"2",0,0,2.72565981426757,3.17884018316242,2
12,7,3,5.35949874252957,482.427718855861,103.309738552981,34,24,2,0.676697645970608,0.325473131532476,"4",1,0,3.76587857944015,2.6193269026846,3
12,7,1,5.06776234912155,275.856574691279,95.9431814725592,31,18,2,0.469460390651356,0.662404978270442,"5",0,0,1.10192936525267,-0.707401355411418,4
8,7,3,3.14301944754907,253.129760825775,97.0905166105529,33,22,2,0.535916543779025,0.572828395108365,"4",1,0,3.01120629385825,2.63079987224185,4
8,6,1,16.450151228292,217.481875047339,93.1455003466524,27,14,1,0.269002045711418,0.416285937750434,"6",0,0,3.22775529054061,-0.0733966136999711,4
12,7,3,5.11177491382302,417.006594887876,107.479344415312,39,24,2,0.58168738828182,0.572958776259771,"2",0,0,1.6360469413168,2.21818083121119,3
11,7,4,10.6897002781177,376.037867822012,101.954445605152,47,21,1,0.561214766378476,0.416148351733778,"5",0,0,4.55763939873606,1.70457470153133,3
8,7,3,3.37252753916441,379.359089759971,102.50155985249,36,25,1,0.577206002928056,0.569284935265431,"1",1,0,3.54097429595154,2.48302703594278,3
6,7,3,10.3460182994441,407.014382161735,108.854501588263,39,21,1,0.518144142747736,0.401444538595044,"3",1,0,4.37166373987169,0.457671125111388,2
8,5,3,3.55642220718216,254.148784564624,98.7793960364485,26,20,1,0.444575346137309,0.55665614663229,"4",1,0,2.5344688602833,0.662029764070112,4
3,5,4,8.5005938818028,284.418447939757,103.918267835678,29,22,1,0.533808361353685,0.664900171612722,"6",1,0,0.818579266725014,1.78642449073343,4
8,7,3,5.30268246721431,254.052491456256,95.4238434424228,35,23,1,0.581857745421601,0.333522594846351,"1",1,0,1.22014210001101,2.55979792671628,3
4,5,2,2,145.051008478277,100.271884131173,23,18,1,0.369669158762658,0.615524398217532,"4",1,1,2.96582018163608,0.407900216041349,4
3,4,3,11.4845357515874,37.5585954366357,97.241295134589,28,22,2,0.469086683929519,0.337914072746945,"4",1,1,-0.12262391626029,0.235965548923475,3
7,7,6,7.31667928515866,283.706663410392,110.992029026817,34,27,2,0.613824979147698,0.429438752500278,"5",0,0,2.12931938085057,0.413172645309342,3
4,5,1,2,248.114351975359,102.927780879158,41,20,2,0.460499689264162,0.413645950616267,"1",0,0,-0.297867463011763,1.89069214617603,1
